timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti,geometry
2017-05-01 22:41:55,2.3721694146483205,2.37150157405649,48.845901653913366,48.845003096352976, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,66 s,29 s,92 s,B3100,ITI:55,"LINESTRING (2.372169414648321 48.84590165391337, 2.370984441556135 48.84548856984591, 2.37150157405649 48.84500309635298)"
2017-05-01 22:42:55,2.37150157405649,2.3717737476871883,48.845003096352976,48.84475136722804, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,6 s,0 s,30 s,B3100,ITI:55,"LINESTRING (2.37150157405649 48.84500309635298, 2.371773747687188 48.84475136722804)"
2017-05-01 22:43:01,2.3717737476871883,2.3717737476871883,48.84475136722804,48.84475136722804,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,86 s,108 s,115 s,B3100,ITI:55,"LINESTRING (2.371773747687188 48.84475136722804, 2.371773747687188 48.84475136722804)"
2017-05-01 22:43:55,2.3717737476871883,2.374523068539194,48.84475136722804,48.842926070547435, ,GARE DE LYON,GARE DE LYON VAN GOGH,32 s,43 s,115 s,B3100,ITI:55,"LINESTRING (2.371773747687188 48.84475136722804, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.374523068539194 48.84292607054743)"
2017-05-01 22:44:27,2.374523068539194,2.374523068539194,48.842926070547435,48.842926070547435,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,33 s,72 s,53 s,B3100,ITI:55,"LINESTRING (2.374523068539194 48.84292607054743, 2.374523068539194 48.84292607054743)"
2017-05-01 22:44:55,2.374523068539194,2.3786606794639686,48.842926070547435,48.84065984308257, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,5 s,0 s,53 s,B3100,ITI:55,"LINESTRING (2.374523068539194 48.84292607054743, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.378660679463969 48.84065984308257)"
2017-05-01 22:45:00,2.3786606794639686,2.3786606794639686,48.84065984308257,48.84065984308257,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,104 s,44 s,78 s,B3100,ITI:55,"LINESTRING (2.378660679463969 48.84065984308257, 2.378660679463969 48.84065984308257)"
2017-05-01 22:45:55,2.3786606794639686,2.382186578370656,48.84065984308257,48.83993956051889, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,49 s,36 s,78 s,B3100,ITI:55,"LINESTRING (2.378660679463969 48.84065984308257, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381873470812123 48.8400025911501, 2.382186578370656 48.83993956051889)"
2017-05-01 22:46:44,2.382186578370656,2.382186578370656,48.83993956051889,48.83993956051889,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,63 s,31 s,43 s,B3100,ITI:55,"LINESTRING (2.382186578370656 48.83993956051889, 2.382186578370656 48.83993956051889)"
2017-05-01 22:46:55,2.382186578370656,2.3889110188542486,48.83993956051889,48.8382022335429, ,DUGOMMIER,GARE DE BERCY,52 s,66 s,43 s,B3100,ITI:55,"LINESTRING (2.382186578370656 48.83993956051889, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388911018854249 48.8382022335429)"
2017-05-01 22:47:47,2.3889110188542486,2.3889110188542486,48.8382022335429,48.8382022335429,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,26 s,42 s,65 s,B3100,ITI:55,"LINESTRING (2.388911018854249 48.8382022335429, 2.388911018854249 48.8382022335429)"
2017-05-01 22:47:55,2.3889110188542486,2.390557339741404,48.8382022335429,48.837105024021994, ,CHARENTON-WATTIGNIES,DUGOMMIER,18 s,28 s,65 s,B3100,ITI:55,"LINESTRING (2.388911018854249 48.8382022335429, 2.390557339741404 48.83710502402199)"
2017-05-01 22:48:13,2.390557339741404,2.390557339741404,48.837105024021994,48.837105024021994,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,94 s,0 s,72 s,B3100,ITI:55,"LINESTRING (2.390557339741404 48.83710502402199, 2.390557339741404 48.83710502402199)"
2017-05-01 22:48:55,2.390557339741404,2.3932914753055132,48.837105024021994,48.834811934342696, ,NICOLAI,CHARENTON-WATTIGNIES,52 s,67 s,72 s,B3100,ITI:55,"LINESTRING (2.390557339741404 48.83710502402199, 2.39121112982727 48.83736536923274, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.393291475305513 48.8348119343427)"
2017-05-01 22:49:47,2.3932914753055132,2.3932914753055132,48.834811934342696,48.834811934342696,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,42 s,23 s,24 s,B3100,ITI:55,"LINESTRING (2.393291475305513 48.8348119343427, 2.393291475305513 48.8348119343427)"
2017-05-01 22:49:55,2.3932914753055132,2.3955496645577834,48.834811934342696,48.83321105733721, ,CHARENTON-JARDINIERS,NICOLAI,34 s,0 s,24 s,B3100,ITI:55,"LINESTRING (2.393291475305513 48.8348119343427, 2.395549664557783 48.83321105733721)"
2017-05-01 22:50:29,2.3955496645577834,2.3955496645577834,48.83321105733721,48.83321105733721,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,45 s,65 s,59 s,B3100,ITI:55,"LINESTRING (2.395549664557783 48.83321105733721, 2.395549664557783 48.83321105733721)"
2017-05-01 22:50:55,2.3955496645577834,2.398149329151403,48.83321105733721,48.83269746238936, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,19 s,13 s,59 s,B3100,ITI:55,"LINESTRING (2.395549664557783 48.83321105733721, 2.396542733768516 48.83255447156394, 2.397318147308613 48.83205976421844, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.398149329151403 48.83269746238936)"
2017-05-01 22:51:14,2.398149329151403,2.3997436075741545,48.83269746238936,48.833909962926185,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,38 s,0 s,17 s,B3100,ITI:55,"LINESTRING (2.398149329151403 48.83269746238936, 2.399782814525391 48.83255281390104, 2.399891779046906 48.83259769467251, 2.402111816343845 48.83338741539799, 2.401309488881117 48.83411584553758, 2.400765603186789 48.8346733679486, 2.399743607574155 48.83390996292619)"
2017-05-01 22:51:52,2.3997436075741545,2.3997436075741545,48.833909962926185,48.833909962926185,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,75 s,0 s,B3100,ITI:55,"LINESTRING (2.399743607574155 48.83390996292619, 2.399743607574155 48.83390996292619)"
2017-05-01 22:53:49,2.4003709075732256,2.4003709075732256,48.834772441388296,48.834772441388296,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,45 s,72 s,44 s,B3100,ITI:54,"LINESTRING (2.400370907573226 48.8347724413883, 2.400370907573226 48.8347724413883)"
2017-05-01 22:53:55,2.4003709075732256,2.3967233388274716,48.834772441388296,48.8357180162433, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,39 s,86 s,44 s,B3100,ITI:54,"LINESTRING (2.400370907573226 48.8347724413883, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396723338827472 48.8357180162433)"
2017-05-01 22:54:34,2.3967233388274716,2.3967233388274716,48.8357180162433,48.8357180162433,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,49 s,0 s,12 s,B3100,ITI:54,"LINESTRING (2.396723338827472 48.8357180162433, 2.396723338827472 48.8357180162433)"
2017-05-01 22:54:55,2.3967233388274716,2.3937561747829785,48.8357180162433,48.83647441841885, ,NICOLAI,WATTIGNIES-GRAVELLE,28 s,77 s,12 s,B3100,ITI:54,"LINESTRING (2.396723338827472 48.8357180162433, 2.394627254534846 48.83623133712383, 2.393756174782979 48.83647441841885)"
2017-05-01 22:55:23,2.3937561747829785,2.3937561747829785,48.83647441841885,48.83647441841885,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,65 s,56 s,81 s,B3100,ITI:54,"LINESTRING (2.393756174782979 48.83647441841885, 2.393756174782979 48.83647441841885)"
2017-05-01 22:55:55,2.3937561747829785,2.390394889726894,48.83647441841885,48.83801284155718, ,CHARENTON-WATTIGNIES,NICOLAI,33 s,92 s,81 s,B3100,ITI:54,"LINESTRING (2.393756174782979 48.83647441841885, 2.391809757216373 48.83695166792608, 2.391523909293403 48.83701471160494, 2.391442313425168 48.83710462454052, 2.39121112982727 48.83736536923274, 2.390394889726894 48.83801284155718)"
2017-05-01 22:56:28,2.390394889726894,2.390394889726894,48.83801284155718,48.83801284155718,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,35 s,77 s,39 s,B3100,ITI:54,"LINESTRING (2.390394889726894 48.83801284155718, 2.390394889726894 48.83801284155718)"
2017-05-01 22:56:55,2.390394889726894,2.388217355282204,48.83801284155718,48.83893052531496, ,DUGOMMIER,CHARENTON-WATTIGNIES,8 s,0 s,39 s,B3100,ITI:54,"LINESTRING (2.390394889726894 48.83801284155718, 2.388802194936935 48.83830114395811, 2.388217355282204 48.83893052531496)"
2017-05-01 22:57:03,2.388217355282204,2.388217355282204,48.83893052531496,48.83893052531496,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,77 s,70 s,64 s,B3100,ITI:54,"LINESTRING (2.388217355282204 48.83893052531496, 2.388217355282204 48.83893052531496)"
2017-05-01 22:57:55,2.388217355282204,2.3806482420327444,48.83893052531496,48.84022773283645, ,GARE DE BERCY,DUGOMMIER,25 s,0 s,64 s,B3100,ITI:54,"LINESTRING (2.388217355282204 48.83893052531496, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.380648242032744 48.84022773283645)"
2017-05-01 22:58:20,2.3806482420327444,2.3780891152673025,48.84022773283645,48.84104650506607,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,23 s,89 s,33 s,B3100,ITI:54,"LINESTRING (2.380648242032744 48.84022773283645, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.378089115267302 48.84104650506607)"
2017-05-01 22:58:43,2.3780891152673025,2.3780891152673025,48.84104650506607,48.84104650506607,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,74 s,36 s,77 s,B3100,ITI:54,"LINESTRING (2.378089115267302 48.84104650506607, 2.378089115267302 48.84104650506607)"
2017-05-01 22:58:55,2.3780891152673025,2.374251110115294,48.84104650506607,48.84344743218767, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,62 s,0 s,77 s,B3100,ITI:54,"LINESTRING (2.378089115267302 48.84104650506607, 2.378075633618781 48.8412172730763, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375925267479812 48.84252118434856, 2.374251110115294 48.84344743218767)"
2017-05-01 22:59:55,2.374251110115294,2.3736522047044133,48.84344743218767,48.843771167785405, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,2 s,98 s,17 s,B3100,ITI:54,"LINESTRING (2.374251110115294 48.84344743218767, 2.373652204704413 48.84377116778541)"
2017-05-01 22:59:57,2.3736522047044133,2.3736522047044133,48.843771167785405,48.843771167785405,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,223 s,43 s,166 s,B3100,ITI:54,"LINESTRING (2.373652204704413 48.84377116778541, 2.373652204704413 48.84377116778541)"
2017-05-01 23:00:55,2.3736522047044133,2.3713111772154,48.843771167785405,48.845371639151885, ,GARE DE LYON-DIDEROT,GARE DE LYON,165 s,82 s,172 s,B3100,ITI:54,"LINESTRING (2.373652204704413 48.84377116778541, 2.373584146226197 48.84380713867785, 2.372427149843837 48.84443661277899, 2.372331813271638 48.84440967833326, 2.3713111772154 48.84537163915189)"
2017-05-01 23:01:55,2.3713111772154,2.3712023105858893,48.845371639151885,48.84547952041978, ,GARE DE LYON-DIDEROT,GARE DE LYON,105 s,0 s,94 s,B3100,ITI:54,"LINESTRING (2.3713111772154 48.84537163915189, 2.371202310585889 48.84547952041978)"
2017-05-01 23:02:55,2.3712023105858893,2.3738854343853717,48.84547952041978,48.8462426638142, ,GARE DE LYON-DIDEROT,GARE DE LYON,45 s,23 s,60 s,B3100,ITI:54,"LINESTRING (2.371202310585889 48.84547952041978, 2.372087505711376 48.84559610246336, 2.372387102594764 48.84562297699158, 2.372455194779358 48.84563194439659, 2.372795662213262 48.84568576834822, 2.37339488310639 48.84577546312719, 2.373789815211975 48.84582028017643, 2.373885434385372 48.8462426638142)"
2017-05-01 23:03:40,2.3738854343853717,2.3738854343853717,48.8462426638142,48.8462426638142,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,71 s,0 s,90 s,B3100,ITI:54,"LINESTRING (2.373885434385372 48.8462426638142, 2.373885434385372 48.8462426638142)"
2017-05-01 23:03:55,2.3738854343853717,2.3715723527710706,48.8462426638142,48.84907441504838, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,56 s,83 s,90 s,B3100,ITI:54,"LINESTRING (2.373885434385372 48.8462426638142, 2.373858668937046 48.84690774755961, 2.373859417322681 48.84796827241107, 2.372552539605366 48.84860677905339, 2.371953539976054 48.84889455480513, 2.371572352771071 48.84907441504838)"
2017-05-01 23:04:51,2.3715723527710706,2.3715723527710706,48.84907441504838,48.84907441504838,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,49 s,69 s,87 s,B3100,ITI:54,"LINESTRING (2.371572352771071 48.84907441504838, 2.371572352771071 48.84907441504838)"
2017-05-01 23:04:55,2.3715723527710706,2.3694635025223647,48.84907441504838,48.852229608539716, ,BASTILLE.,LYON-LEDRU ROLLIN,45 s,42 s,87 s,B3100,ITI:54,"LINESTRING (2.371572352771071 48.84907441504838, 2.370687615018723 48.84975771566265, 2.369885186798107 48.8514296090513, 2.369531468642982 48.85202287841297, 2.369259528812785 48.85273296149922, 2.368973517055712 48.85271506309138, 2.369463502522365 48.85222960853972)"
2017-05-01 23:05:40,2.3694635025223647,2.3694635025223647,48.852229608539716,48.852229608539716,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,24 s,0 s,B3100,ITI:54,"LINESTRING (2.369463502522365 48.85222960853972, 2.369463502522365 48.85222960853972)"
2017-05-01 23:18:31,2.3691504269116117,2.3691504269116117,48.85249032927224,48.85249032927224,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,96 s,0 s,68 s,B3100,ITI:55,"LINESTRING (2.369150426911612 48.85249032927224, 2.369150426911612 48.85249032927224)"
2017-05-01 23:18:55,2.3691504269116117,2.3705376579781583,48.85249032927224,48.84951509558422, ,LYON-LEDRU ROLLIN,BASTILLE,72 s,113 s,68 s,B3100,ITI:55,"LINESTRING (2.369150426911612 48.85249032927224, 2.368973517055712 48.85271506309138, 2.369354445223992 48.85205887612548, 2.369762601223538 48.85140268016068, 2.370537657978158 48.84951509558422)"
2017-05-01 23:19:55,2.3705376579781583,2.3709863292699644,48.84951509558422,48.84839153315472, ,LYON-LEDRU ROLLIN,BASTILLE,12 s,62 s,12 s,B3100,ITI:55,"LINESTRING (2.370537657978158 48.84951509558422, 2.370659973236094 48.8491285994034, 2.370727924725123 48.84891288058662, 2.370986329269964 48.84839153315472)"
2017-05-01 23:20:07,2.3709863292699644,2.3709863292699644,48.84839153315472,48.84839153315472,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,57 s,99 s,55 s,B3100,ITI:55,"LINESTRING (2.370986329269964 48.84839153315472, 2.370986329269964 48.84839153315472)"
2017-05-01 23:20:55,2.3709863292699644,2.372074166009962,48.84839153315472,48.84600953193871, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,9 s,0 s,55 s,B3100,ITI:55,"LINESTRING (2.370986329269964 48.84839153315472, 2.3715030753048 48.84727693595099, 2.37188384754169 48.84649491293288, 2.372414422313599 48.84574879411512, 2.370984441556135 48.84548856984591, 2.371161482545752 48.84551548211076, 2.372074166009962 48.84600953193871)"
2017-05-01 23:21:04,2.372074166009962,2.372074166009962,48.84600953193871,48.84600953193871,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,78 s,38 s,70 s,B3100,ITI:55,"LINESTRING (2.372074166009962 48.84600953193871, 2.372074166009962 48.84600953193871)"
2017-05-01 23:21:55,2.372074166009962,2.3715287962890192,48.84600953193871,48.844985113484135, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,27 s,0 s,70 s,B3100,ITI:55,"LINESTRING (2.372074166009962 48.84600953193871, 2.371528796289019 48.84498511348414)"
2017-05-01 23:22:22,2.3715287962890192,2.3715287962890192,48.844985113484135,48.844985113484135,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,122 s,75 s,32 s,B3100,ITI:55,"LINESTRING (2.371528796289019 48.84498511348414, 2.371528796289019 48.84498511348414)"
2017-05-01 23:22:55,2.3715287962890192,2.3728352563213404,48.844985113484135,48.84385230243907, ,GARE DE LYON,GARE DE LYON VAN GOGH,89 s,111 s,32 s,B3100,ITI:55,"LINESTRING (2.371528796289019 48.84498511348414, 2.370984441556135 48.84548856984591, 2.372481501505332 48.84426583377471, 2.37283525632134 48.84385230243907)"
2017-05-01 23:23:55,2.3728352563213404,2.374604741710185,48.84385230243907,48.8428900948225, ,GARE DE LYON,GARE DE LYON VAN GOGH,29 s,47 s,61 s,B3100,ITI:55,"LINESTRING (2.37283525632134 48.84385230243907, 2.372481501505332 48.84426583377471, 2.370984441556135 48.84548856984591, 2.371161482545752 48.84551548211076, 2.372331813271638 48.84440967833326, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.374604741710185 48.8428900948225)"
2017-05-01 23:24:24,2.374604741710185,2.374604741710185,48.8428900948225,48.8428900948225,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,65 s,42 s,37 s,B3100,ITI:55,"LINESTRING (2.374604741710185 48.8428900948225, 2.374604741710185 48.8428900948225)"
2017-05-01 23:24:55,2.374604741710185,2.3786198603867663,48.8428900948225,48.84069580747044, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,34 s,0 s,37 s,B3100,ITI:55,"LINESTRING (2.374604741710185 48.8428900948225, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.378619860386766 48.84069580747044)"
2017-05-01 23:25:29,2.3786198603867663,2.3786198603867663,48.84069580747044,48.84069580747044,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,71 s,42 s,65 s,B3100,ITI:55,"LINESTRING (2.378619860386766 48.84069580747044, 2.378619860386766 48.84069580747044)"
2017-05-01 23:25:55,2.3786198603867663,2.382295488561732,48.84069580747044,48.83992154425898, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,45 s,30 s,65 s,B3100,ITI:55,"LINESTRING (2.378619860386766 48.84069580747044, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381873470812123 48.8400025911501, 2.382295488561732 48.83992154425898)"
2017-05-01 23:26:40,2.382295488561732,2.382295488561732,48.83992154425898,48.83992154425898,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,68 s,18 s,44 s,B3100,ITI:55,"LINESTRING (2.382295488561732 48.83992154425898, 2.382295488561732 48.83992154425898)"
2017-05-01 23:26:55,2.382295488561732,2.3888429961348856,48.83992154425898,48.83825618844614, ,DUGOMMIER,GARE DE BERCY,53 s,-1 s,44 s,B3100,ITI:55,"LINESTRING (2.382295488561732 48.83992154425898, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388842996134886 48.83825618844614)"
2017-05-01 23:27:48,2.3888429961348856,2.3888429961348856,48.83825618844614,48.83825618844614,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,62 s,66 s,51 s,B3100,ITI:55,"LINESTRING (2.388842996134886 48.83825618844614, 2.388842996134886 48.83825618844614)"
2017-05-01 23:27:55,2.3888429961348856,2.3912111298272696,48.83825618844614,48.83736536923275, ,CHARENTON-WATTIGNIES,DUGOMMIER,55 s,9 s,51 s,B3100,ITI:55,"LINESTRING (2.388842996134886 48.83825618844614, 2.390162486994041 48.83708722498476, 2.39121112982727 48.83736536923275)"
2017-05-01 23:28:50,2.3912111298272696,2.3912111298272696,48.83736536923275,48.83736536923275,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,50 s,0 s,65 s,B3100,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.39121112982727 48.83736536923275)"
2017-05-01 23:28:55,2.3912111298272696,2.3932914850122304,48.83736536923275,48.83482092193168, ,NICOLAI,CHARENTON-WATTIGNIES,45 s,88 s,65 s,B3100,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.39329148501223 48.83482092193168)"
